tmid,SCIENTIFIC_NAME,TPA
1948,Pinus taeda,765.4788000000007
1785,Quercus prinus,234.183204
1791,Cornus florida,236.93193200000002
157,Nyssa sylvatica,149.93056
150,Pinus echinata,87.001372
1608,Pinus taeda,360.0415800000001
1904,Pinus taeda,279.57884400000006
2090,Quercus laurifolia,299.86112
2097,Pinus taeda,1104.7175139999997
1563,Pinus taeda,504.99527400000113
1565,Pinus taeda,294.36366399999997
1534,Magnolia virginiana,404.91663000000005
522,Acer rubrum,80.983326
518,Acer rubrum,824.6180800000001
914,Persea borbonia,299.86112
900,Quercus laurifolia,1235.5527559999998
58,Pinus elliottii,246.21929599999999
556,Acer rubrum,30.09023
548,Pinus taeda,24.072184
550,Acer rubrum,161.966652
1780,Nyssa sylvatica,155.948606
646,Quercus alba,204.092974
618,Pinus taeda,455.80972600000007
637,Ilex opaca,1091.640242
919,Pinus palustris,224.89584000000002
1150,Acer rubrum,254.98607
214,Quercus nigra,408.1859480000002
1881,Quercus falcata,230.91388600000002
1790,Pinus taeda,144.433104
704,Pinus taeda,526.3187300000008
902,Pinus palustris,54.16241399999999
899,Pinus elliottii,242.94997800000002
1122,Acer saccharum,374.82640000000004
1118,Liquidambar styraciflua,279.0582540000001
1878,Juniperus virginiana,524.75696
736,Quercus stellata,374.82640000000004
554,Oxydendrum arboreum,192.056882
269,Nyssa sylvatica,230.91388600000002
553,Acer rubrum,236.93193200000002
198,Liquidambar styraciflua,230.91388600000002
1574,Pinus echinata,80.983326
1702,Ilex opaca,605.7402860000001
1599,Ulmus rubra,224.89584000000002
1592,Nyssa sylvatica,161.966652
770,Pinus taeda,168.50528799999998
1145,Fraxinus americana,254.98607
118,Pinus taeda,111.073556
972,Quercus prinus,311.8972120000001
394,Pinus taeda,201.34424599999997
2137,Pinus taeda,549.3497340000001
418,Liquidambar styraciflua,174.52333399999998
1692,Quercus nigra,392.8805380000001
1691,Carpinus caroliniana,74.96528
316,Pinus taeda,592.517236000001
983,Oxydendrum arboreum,254.98607
992,Nyssa sylvatica,149.93056
2068,Pinus taeda,1001.8901420000001
2083,Pinus elliottii,42.126321999999995
2092,Pinus taeda,815.8513060000001
452,Pinus taeda,502.2465460000007
2062,Nyssa sylvatica,299.86112
2043,Pinus taeda,279.57884400000006
1480,Quercus laevis,489.16927400000037
2065,Magnolia virginiana,396.14985600000006
1466,Liquidambar styraciflua,87.001372
1459,Pinus palustris,381.8856260000005
1202,Pinus taeda,351.7953960000004
1208,Quercus alba,224.89584000000002
1618,Quercus nigra,824.6180800000001
175,Pinus taeda,921.4274060000012
766,Pinus taeda,369.8495340000001
1176,Pinus virginiana,815.8513060000002
360,Pinus taeda,825.6592600000009
378,Nyssa sylvatica,374.82640000000004
12,Pinus taeda,299.86112
28,Prunus serotina,299.86112
17,Pinus taeda,324.97448400000025
7,Quercus laurifolia,80.983326
825,Nyssa sylvatica,74.96528
830,Pinus taeda,761.6888920000001
803,Liquidambar styraciflua,1049.51392
1305,Fraxinus pennsylvanica,449.79168000000004
1319,Pinus taeda,414.7245840000007
332,Liquidambar styraciflua,374.82640000000004
744,Ostrya virginiana,273.040208
741,Pinus taeda,525.2775500000002
234,Pinus taeda,625.3561940000016
871,Quercus nigra,273.040208
867,Nyssa aquatica,102.30678199999998
574,Liquidambar styraciflua,335.9693960000001
298,Carpinus caroliniana,467.845818
1935,Liriodendron tulipifera,230.91388600000002
1918,Quercus nigra,560.8652360000001
1909,Pinus taeda,186.55942599999997
1072,Cercis canadensis,524.75696
1042,Pinus taeda,303.65102800000017
1057,Carpinus caroliniana,161.966652
1028,Pinus taeda,174.52333399999998
1664,Liquidambar styraciflua,305.87916600000005
1039,Liquidambar styraciflua,317.91525800000005
1862,Liquidambar styraciflua,369.328944
1041,Liquidambar styraciflua,641.8485620000001
1855,Ulmus alata,224.89584000000002
1034,Pinus taeda,387.383082
1842,Asimina triloba,74.96528
1393,Quercus rubra,99.037464
1386,Celtis laevigata,99.037464
403,Liquidambar styraciflua,180.02079
831,Pinus taeda,674.6875200000001
451,Quercus laurifolia,224.89584000000002
2033,Pinus taeda,449.79168000000004
2070,Pinus taeda,484.19240800000097
636,Pinus taeda,723.8730680000008
246,Pinus taeda,186.55942599999997
252,Liquidambar styraciflua,87.001372
143,Liquidambar styraciflua,224.89584000000002
1362,Quercus muehlenbergii,93.019418
1593,Acer barbatum,198.074928
1441,Cercis canadensis,299.86112
750,Quercus laurifolia,149.93056
711,Pinus taeda,195.32619999999997
181,Quercus alba,404.91663000000005
1800,Liquidambar styraciflua,210.11102
1189,Oxydendrum arboreum,87.001372
755,Acer rubrum,461.82777200000004
1807,Cornus florida,224.89584000000002
1828,Oxydendrum arboreum,299.86112
1823,Pinus taeda,753.9632980000008
1825,Liquidambar styraciflua,224.89584000000002
1331,Liquidambar styraciflua,236.93193200000002
1276,Pinus taeda,300.38171000000017
641,Pinus taeda,114.34287399999998
1891,Ostrya virginiana,224.89584000000002
1895,Pinus taeda,633.6023780000003
668,Liriodendron tulipifera,692.7416580000001
680,Liriodendron tulipifera,755.6708460000001
353,Acer rubrum,317.91525800000005
676,Pinus taeda,600.7634200000011
701,Pinus elliottii,54.16241399999999
533,Nyssa sylvatica,224.89584000000002
512,Pinus taeda,228.68574799999996
527,Acer rubrum,374.82640000000004
681,Acer rubrum,299.86112
666,Pinus taeda,30.09023
683,Pinus taeda,189.308154
670,Quercus stellata,155.948606
864,Quercus falcata,524.75696
874,Pinus taeda,276.3095260000001
1724,Quercus nigra,305.87916600000005
528,Liriodendron tulipifera,167.984698
526,Liriodendron tulipifera,299.86112
1332,Quercus nigra,111.073556
1352,Liquidambar styraciflua,524.75696
1343,Liquidambar styraciflua,441.0249060000001
1710,Liquidambar styraciflua,449.79168000000004
788,Pinus taeda,861.2469460000007
785,Liquidambar styraciflua,479.8819100000002
797,Quercus laurifolia,1838.5443139999984
1094,Pinus taeda,291.09434600000014
1859,Pinus taeda,249.48861399999998
465,Quercus nigra,93.019418
457,Pinus taeda,150.45114999999998
1071,Pinus palustris,159.21792399999998
1644,Acer rubrum,161.966652
1642,Liquidambar styraciflua,449.79168000000004
1031,Celtis laevigata,84.25264399999999
2142,Quercus falcata,524.75696
952,Pinus virginiana,582.1886920000003
967,Quercus nigra,254.98607
968,Pinus taeda,824.6180800000001
768,Pinus virginiana,594.2247840000005
953,Ostrya virginiana,449.79168000000004
1946,Quercus stellata,186.038836
1963,Ulmus alata,87.001372
1058,Liquidambar styraciflua,180.02079
1043,Pinus taeda,132.397012
1620,Pinus taeda,585.9786000000012
1384,Pinus taeda,120.36091999999998
1381,Nyssa sylvatica,299.86112
377,Fagus grandifolia,161.966652
366,Liquidambar styraciflua,216.129066
1529,Quercus nigra,404.91663000000005
454,Pinus taeda,694.3034280000011
467,Pinus taeda,120.36091999999998
439,Quercus nigra,449.79168000000004
446,Magnolia virginiana,599.72224
59,Pinus taeda,619.3381480000011
1137,Oxydendrum arboreum,174.002744
1136,Nyssa sylvatica,80.983326
1134,Cercis canadensis,149.93056
1366,Juniperus virginiana,303.130438
1921,Pinus taeda,231.434476
295,Liriodendron tulipifera,836.6541720000001
111,Liquidambar styraciflua,404.91663000000005
1745,Quercus stellata,18.054138000000002
123,Pinus taeda,66.198506
121,Carya glabra,149.93056
127,Liquidambar styraciflua,299.86112
1849,Juniperus virginiana,422.97076800000025
430,Liriodendron tulipifera,174.002744
593,Pinus taeda,363.31089800000007
47,Pinus taeda,466.13827000000083
29,Triadica sebifera,155.948606
1445,Pinus taeda,871.0549000000018
938,Salix nigra,42.126321999999995
1773,Quercus nigra,428.98881400000005
277,Pinus taeda,762.7300720000005
935,Liquidambar styraciflua,866.7444020000002
268,Pinus taeda,397.19103600000057
343,Pinus palustris,192.57747199999997
325,Pinus taeda,781.3048000000013
939,Pinus virginiana,561.9064160000013
270,Carya alba,230.91388600000002
282,Pinus taeda,161.966652
274,Liquidambar styraciflua,80.983326
279,Quercus falcata,479.88191000000006
1018,Magnolia virginiana,524.75696
708,Pinus taeda,427.2812660000007
1353,Acer barbatum,230.91388600000002
598,Sassafras albidum,149.93056
594,Ostrya virginiana,224.89584000000002
1769,Ulmus americana,18.054138000000002
1753,Pinus taeda,186.55942599999997
1755,Quercus falcata,12.036092
1758,Pinus taeda,456.33031600000044
1964,Pinus taeda,627.0637420000004
1046,Pinus taeda,1724.2014399999994
2101,Pinus taeda,507.2234120000005
979,Pinus taeda,240.20125
1428,Pinus taeda,299.86112
1247,Tsuga canadensis,210.11102
1252,Quercus alba,198.074928
1240,Ulmus alata,323.933304
2129,Magnolia macrophylla,305.87916600000005
2023,Pinus taeda,252.75793199999995
2132,Magnolia macrophylla,149.93056
2019,Nyssa sylvatica,224.89584000000002
2018,Pinus taeda,363.83148800000043
2008,Carya glabra,299.86112
1980,Pinus virginiana,854.7083100000002
1950,Quercus nigra,422.97076800000013
1967,Pinus taeda,2623.784799999998
1798,Acer barbatum,374.82640000000004
1775,Pinus taeda,405.43722000000065
1622,Quercus nigra,161.966652
1639,Acer negundo,524.75696
1625,Pinus taeda,198.59551799999997
1621,Liquidambar styraciflua,224.89584000000002
2094,Pinus taeda,126.37896599999998
1363,Cercis canadensis,149.93056
2086,Pinus taeda,621.0456960000002
2098,Acer barbatum,455.80972600000007
1535,Ilex opaca,305.87916600000005
620,Quercus nigra,224.89584000000002
560,Liriodendron tulipifera,680.7055660000001
1792,Oxydendrum arboreum,524.75696
921,Pinus palustris,635.8305160000002
901,Liriodendron tulipifera,305.87916600000005
1126,Quercus prinus,216.129066
1142,Fraxinus pennsylvanica,899.5833600000001
1132,Acer barbatum,93.019418
1123,Cercis canadensis,149.93056
195,Pinus taeda,60.18045999999999
194,Liquidambar styraciflua,390.1318100000003
909,Pinus taeda,237.45252199999996
735,Quercus laurifolia,165.23596999999998
897,Quercus laurifolia,189.30815399999997
863,Acer rubrum,441.024906
1128,Pinus virginiana,1727.470757999999
1133,Pinus taeda,252.75793199999995
519,Quercus coccinea,467.8458180000001
715,Pinus taeda,451.3534500000008
712,Pinus taeda,225.41642999999996
723,Quercus laurifolia,242.94997800000002
572,Acer rubrum,192.056882
559,Acer rubrum,617.7763780000001
1339,Pinus taeda,397.19103600000057
215,Pinus taeda,324.4538940000001
767,Pinus taeda,299.86112
139,Pinus palustris,599.72224
390,Pinus taeda,2054.152789999999
1478,Pinus taeda,860.7263560000001
1006,Pinus taeda,126.37896599999998
1720,Quercus falcata,449.79168000000004
304,Liquidambar styraciflua,692.741658
393,Liquidambar styraciflua,236.93193200000002
392,Magnolia virginiana,1403.5374539999993
420,Pinus taeda,1104.7175140000002
398,Pinus taeda,654.925834000001
379,Pinus taeda,981.0872760000003
2072,Magnolia virginiana,1430.3583659999995
2088,Liquidambar styraciflua,674.6875200000001
434,Pinus taeda,48.14436799999999
2071,Ilex opaca,99.037464
1469,Quercus laurifolia,261.004116
1288,Acer barbatum,141.16378600000002
41,Pinus palustris,579.4399640000004
1421,Quercus nigra,149.93056
1210,Oxydendrum arboreum,374.82640000000004
1218,Carya glabra,299.86112
1201,Cornus florida,560.8652360000001
140,Ilex opaca,335.9693960000001
1197,Pinus taeda,393.9217180000003
1180,Liquidambar styraciflua,273.04020800000006
1173,Liquidambar styraciflua,327.202622
1182,Ulmus alata,224.89584000000002
1998,Quercus alba,135.14574
169,Nyssa sylvatica,149.93056
1628,Carya glabra,224.89584000000002
371,Acer rubrum,174.002744
815,Pinus taeda,884.7985400000002
18,Pinus taeda,48.14436799999999
832,Quercus nigra,234.183204
824,Pinus taeda,919.1992680000014
1299,Pinus taeda,132.397012
226,Liquidambar styraciflua,305.87916600000005
244,Pinus taeda,599.72224
240,Pinus taeda,186.55942599999997
258,Amelanchier,449.79168000000004
310,Pinus taeda,420.74263000000036
302,Liquidambar styraciflua,1949.097279999999
1311,Pinus taeda,252.75793199999995
255,Pinus taeda,605.7402860000001
756,Quercus nigra,461.82777200000004
231,Pinus taeda,936.7328160000009
333,Acer rubrum,380.84444600000006
870,Liriodendron tulipifera,93.019418
875,Pinus taeda,246.21929599999999
882,Liquidambar styraciflua,693.2622480000003
1583,Carya illinoinensis,74.96528
208,Quercus nigra,341.98744200000004
1573,Liquidambar styraciflua,524.75696
1572,Quercus nigra,773.7249840000001
1727,Nyssa sylvatica,224.89584000000002
1728,Quercus nigra,524.75696
1920,Liquidambar styraciflua,305.87916600000005
1079,Pinus echinata,149.93056
1660,Magnolia virginiana,141.163786
1656,Pinus taeda,541.1035500000008
1487,Pinus taeda,123.10964799999999
1054,Liquidambar styraciflua,192.056882
1861,Quercus velutina,230.91388600000002
1850,Fraxinus pennsylvanica,80.983326
161,Pinus taeda,183.29010799999998
151,Quercus falcata,228.165158
1382,Pinus taeda,1349.37504
1376,Ilex opaca,224.89584000000002
1396,Pinus taeda,282.84816200000006
471,Liquidambar styraciflua,422.97076800000025
441,Pinus taeda,1024.254778000002
462,Quercus texana,515.9901860000002
2067,Pinus elliottii,204.61356399999997
2107,Pinus taeda,1179.6827939999987
765,Carya glabra,155.948606
171,Acer rubrum,174.002744
626,Prunus serotina,248.968024
1817,Quercus nigra,441.02490600000004
1816,Pinus taeda,450.83286000000084
1840,Carya glabra,236.93193200000002
357,Pinus virginiana,54.16241399999999
634,Magnolia virginiana,524.75696
1877,Quercus stellata,167.984698
243,Carpinus caroliniana,161.966652
678,Liquidambar styraciflua,716.8138420000002
659,Quercus nigra,584.9374200000003
660,Carya alba,254.98607
669,Pinus taeda,216.64965599999996
887,Magnolia macrophylla,174.002744
752,Ilex opaca,305.87916600000005
517,Pinus taeda,186.55942599999997
544,Pinus taeda,192.57747199999997
535,Liquidambar styraciflua,839.9234900000004
1908,Liquidambar styraciflua,305.87916600000005
1907,Quercus nigra,224.89584000000002
1911,Liquidambar styraciflua,174.002744
1924,Melia azedarach,149.93056
573,Pinus taeda,210.63160999999997
1011,Liquidambar styraciflua,524.75696
1075,Pinus taeda,1024.2547780000016
1220,Carpinus caroliniana,224.89584000000002
1481,Pinus taeda,156.46919599999998
1504,Nyssa aquatica,228.68574799999996
1648,Pinus taeda,183.29010799999998
1666,Pinus taeda,526.3187300000011
1671,Diospyros virginiana,224.89584000000002
2016,Acer rubrum,305.87916600000005
959,Pinus taeda,420.74263000000064
960,Acer negundo,155.948606
961,Nyssa sylvatica,149.93056
963,Pinus virginiana,1164.3773839999997
1986,Ostrya virginiana,230.91388600000002
1624,Liquidambar styraciflua,135.14574
1059,Liquidambar styraciflua,177.27206199999998
1383,Liquidambar styraciflua,398.89858400000014
344,Pinus palustris,311.8972120000001
13,Pinus taeda,282.84816200000006
2106,Pinus taeda,492.4385920000002
1514,Pinus taeda,183.29010799999998
1564,Carya alba,599.72224
443,Pinus taeda,842.6722180000002
56,Pinus taeda,410.934676
86,Pinus taeda,636.871696000001
440,Pinus taeda,1163.8567940000003
21,Quercus laurifolia,524.75696
8,Pinus taeda,553.1396420000012
34,Pinus taeda,213.380338
57,Pinus palustris,410.9346760000002
872,Pinus taeda,234.183204
1364,Acer saccharum,348.00548800000007
1147,Acer barbatum,254.98607
1440,Juniperus virginiana,267.022162
1928,Pinus taeda,108.32482799999998
309,Pinus taeda,1107.9868320000003
292,Pinus taeda,453.5815880000002
1743,Pinus taeda,1124.4792000000002
1845,Acer negundo,297.11239200000017
1863,Pinus taeda,448.0841320000008
1851,Pinus taeda,467.845818
401,Liquidambar styraciflua,224.89584000000002
599,Quercus alba,108.32482799999998
50,Ilex opaca,279.05825400000003
62,Nyssa aquatica,486.420546
937,Pinus taeda,108.32482799999998
1776,Fagus grandifolia,155.948606
557,Liriodendron tulipifera,386.8624920000001
547,Prunus serotina,74.96528
20,Pinus taeda,273.56079800000003
10,Liquidambar styraciflua,105.05551
284,Pinus taeda,426.7606760000008
281,Quercus prinus,386.86249200000003
283,Cornus florida,161.966652
1931,Carpinus caroliniana,380.84444600000006
545,Pinus taeda,658.1951520000011
1717,Quercus nigra,224.89584000000002
1756,Liquidambar styraciflua,305.87916600000005
1749,Quercus nigra,36.108276
1651,Pinus taeda,681.2261560000003
486,Liquidambar styraciflua,416.952722
2013,Quercus nigra,155.948606
603,Acer rubrum,905.6014060000001
600,Ulmus alata,524.75696
604,Liquidambar styraciflua,473.86386400000004
997,Pinus taeda,246.73988599999996
1420,Quercus falcata,380.84444600000006
970,Acer rubrum,294.3636640000002
73,Carya illinoinensis,117.091602
67,Liquidambar styraciflua,1124.4792000000002
77,Quercus laurifolia,617.776378
1249,Ulmus alata,398.898584
1244,Juniperus virginiana,372.07767200000006
1256,Ostrya virginiana,329.95135000000005
2131,Pinus taeda,585.4580100000003
2015,Pinus taeda,387.3830820000002
2004,Fagus grandifolia,174.002744
2027,Pinus taeda,222.147112
1966,Pinus taeda,571.1937800000012
1965,Pinus taeda,520.300684000001
1968,Pinus taeda,366.0596260000002
1778,Nyssa sylvatica,155.948606
155,Pinus taeda,428.98881400000016
1613,Pinus taeda,228.68574799999996
817,Pinus palustris,351.79539600000004
2099,Liquidambar styraciflua,702.029022
2112,Pinus taeda,765.4788000000007
2105,Liquidambar styraciflua,80.983326
1526,Pinus taeda,267.022162
1541,Pinus taeda,273.040208
1542,Pinus taeda,449.79168000000004
1888,Quercus coccinea,87.001372
192,Ostrya virginiana,674.6875200000001
1538,Quercus nigra,380.84444600000006
